A0678	113.2116872	23.10103232	67	1
A0679	113.2755918	22.80574632	72	1
A0680	113.1050926	23.14631831	68	1
A0681	113.2631754	22.84139024	66	1
A0682	113.265445	22.84799685	66.5	1
A0683	113.2418331	22.82250546	70	1
A0684	113.2528321	22.8413378	66.5	1
A0685	113.7288782	22.81782912	72	1
A0686	113.6256759	22.91334578	75	1
A0687	113.8644239	23.10425851	72	1
A0688	113.1416733	23.25434329	72.5	1
A0689	113.7389577	22.80461472	72	1
A0690	113.0857182	23.22978218	75	1
A0691	113.0139313	23.12824102	75	1
A0692	113.1068267	23.15072393	68	1
A0693	113.1074724	23.04014697	65.5	0
A0694	113.215227	23.03509621	68	1
A0695	113.711025	23.06712166	72	1
A0696	113.9857532	22.96894263	68	1
A0697	114.1473047	22.8249516	75	1
A0698	113.8069493	23.02986674	66	1
A0699	113.1073552	23.06397425	66.5	0
A0700	113.6632245	22.92463744	72	1
A0701	113.6771283	22.94434236	65.5	1
A0702	114.1749839	22.84443218	75	1
A0703	114.0574014	22.78108249	69	1
A0704	114.0148092	22.91789735	75	1
A0705	113.8756202	23.08248182	68.5	1
A0706	114.1091621	22.78849837	75	1
A0707	113.824964	23.10904412	72	1
A0708	113.6687951	22.88864948	75	1
A0709	113.682687	22.82311516	65.5	1
A0710	113.9767303	23.02147069	72	1
A0711	113.9837534	22.84158065	75	1
A0712	113.7215484	22.80193697	72	1
A0713	113.6603676	23.09996972	68	1
A0714	113.6793236	22.82065293	66	1
A0715	113.9509232	23.00078427	72	1
A0716	114.1439999	22.74394534	75	1
A0717	113.7066879	22.8387028	72	1
A0718	114.1736681	22.70228568	75	1
A0719	113.7347647	22.8291523	72	1
A0720	114.1035973	23.02506148	75	1
A0721	114.1391543	22.74829892	75	1
A0722	113.675044	22.87660886	75	1
A0723	114.2757904	22.73591184	65.5	1
A0724	113.8756202	23.08248182	68.5	1
A0725	114.1542792	22.96547337	75	1
A0726	114.1128578	22.83586295	75	1
A0727	113.9505843	22.94565906	72	1
A0728	113.9381655	23.00561717	72	1
A0729	113.2210372	22.88898088	69.5	0
A0730	113.2629498	22.76676047	72.5	1
A0731	113.2589542	22.88479945	73	1
A0732	113.2588793	22.84425565	66	1
A0733	113.2670328	22.95119214	75	1
A0734	113.1614172	22.71129853	75	0
A0735	113.1633891	23.20445879	75	1
A0736	113.2915659	22.78360392	72	1
A0737	113.0236253	23.2604804	75	1
A0738	113.7689429	22.9870642	68	1
A0739	113.1847645	23.09554245	85	1
A0740	113.1836978	23.10350796	80	1
A0741	113.6793236	22.82065293	66	1
A0742	113.8897387	22.98965586	85	1
A0743	113.6767951	22.94132785	72	1
A0744	114.0968097	22.83399226	72	1
A0745	112.9248459	23.22113868	75	1
A0746	113.7913009	23.02429369	66.5	1
A0747	113.6793236	22.82065293	66	1
A0748	113.6572812	23.09621418	68	1
A0749	113.9193364	22.97049574	85	1
A0750	113.9955167	23.02941462	85	1
A0751	113.8836368	23.11759803	85	1
A0752	113.8067168	22.8184991	65	1
A0753	113.6786409	22.962945	66.5	1
A0754	113.7710582	23.06354452	65.5	1
A0755	113.7472574	22.80029657	72	1
A0756	113.8741143	23.0781566	67.5	1
A0757	113.5872324	23.05983215	75	1
A0758	113.0120037	23.12703337	72	1
A0759	113.7318371	23.04235254	67	1
A0760	114.1002264	22.80869811	85	1
A0761	113.8198157	23.10500981	72	1
A0762	113.7414039	23.05466654	66	1
A0763	113.663448	23.05714801	72	1
A0764	113.8077758	23.04229567	66	1
A0765	113.881268	23.00371616	85	1
A0766	113.7381856	23.00877683	72	1
A0767	113.8870409	22.93815956	70	1
A0768	113.7156716	23.05080297	72	1
A0769	113.7285264	23.0832246	66.5	1
A0770	113.7548907	23.05434269	65.5	1
A0771	114.0248715	22.91669305	72	1
A0772	113.746608	23.02609965	66.5	1
A0773	114.0234467	23.07328362	85	1
A0774	113.9505344	23.08636883	72	1
A0775	113.111198	23.13871675	85	1
A0776	114.0208579	22.98807885	66	1
A0777	112.9260813	23.04326407	85	1
A0778	112.9221482	23.061023	80	1
A0779	113.9453226	22.94081175	72	1
A0780	113.7621434	22.99587084	72	1
A0781	113.8483693	22.91334142	72	1
A0782	113.730314	22.97333327	67.5	1
A0783	112.9299114	23.11276083	70	1
A0784	113.1648355	23.12358718	68	1
A0785	113.7431308	23.05913863	66	1
A0786	113.0255363	23.06812838	80	1
A0787	113.7523577	23.09724421	71	1
A0788	113.1851605	23.19885366	85	1
A0789	113.1826215	23.09348295	85	1
A0790	113.0890874	23.23190692	85	1
A0791	113.0623784	23.06279119	85	0
A0792	113.1056841	23.06233415	66.5	1
A0793	113.1808405	23.10971032	85	1
A0794	113.0827188	23.22923111	85	1
A0795	112.9305637	23.11501909	70	1
A0796	113.1169399	23.11526775	85	1
A0797	113.2873979	22.80256864	85	1
A0798	112.9216899	23.06007494	85	1
A0799	113.1092646	23.15029122	67.5	1
A0800	113.1309687	23.11065649	85	1
A0801	113.0572779	23.0650595	72	1
A0802	113.8990852	22.93595157	80	1
A0803	113.8613142	23.11458393	72	1
A0804	113.8475874	22.90672977	72	1
A0805	114.0740398	22.9097662	80	1
A0806	113.8369654	23.11465325	72	1
A0807	113.7731777	23.03909825	65.5	1
A0808	114.1592865	22.84670401	85	1
A0809	113.1169399	23.11526775	85	1
A0810	113.1398401	22.86402965	72	1
A0811	113.0906029	22.96629587	72	0
A0812	113.0897185	22.96411796	72	0
A0813	113.0899638	22.95881496	72	0
A0814	113.081987	22.88967401	74	0
A0815	113.1253912	23.11275168	80	1
A0816	113.0957859	22.96420705	72	0
A0817	113.1071838	22.96049969	72	0
A0818	113.0570744	23.06367854	72	0
A0819	113.0925684	22.96532138	72	0
A0820	113.0856424	23.00958915	72	0
A0821	113.1641039	22.78982133	74	0
A0822	113.0883982	23.04181877	72	0
A0823	113.0978671	22.96817917	72	0
A0824	113.1409256	22.99456666	72	0
A0825	113.0166506	22.97888202	72	0
A0826	113.0900415	22.94563836	72	0
A0827	113.1548703	23.06667235	65.5	1
A0828	113.7603122	23.01280811	66	1
A0829	112.8761925	23.17903001	80	1
A0830	113.1517748	23.12341113	85	1
A0831	113.125784	23.0440624	65.5	0
A0832	113.2801516	22.8332624	72	1
A0833	113.8277312	22.81467597	85	1
A0834	113.7711884	23.06367398	65.5	1
A0835	113.1103823	23.12329431	85	1
