B0518	113.409231	23.118314	31.759	3	08:00:00
B0519	114.059483	22.523183	31.5716	4	08:00:00
B0520	113.541189	23.107375	31.5077	2	07:06:00
B0521	113.730621	22.985054	31.4796	9	07:39:00
B0522	113.309537	23.226076	29.8847	5	08:00:00
B0523	113.411635	23.117332	29.852	3	08:00:00
B0524	113.377527	23.142655	28.1365	4	08:00:00
B0525	114.06153	22.571079	24.6983	3	08:00:00
B0526	113.325889	23.101896	24.1771	4	08:00:00
B0527	113.938085	22.590912	23.9078	4	08:00:00
B0528	113.153309	23.477471	23.9078	12	06:48:00
B0529	113.385889	23.102825	23.9078	3	08:00:00
B0530	113.2973	22.764807	23.4954	24	06:42:00
B0531	113.274549	23.062129	23.4321	4	08:00:00
B0532	114.017925	23.06127	23.0116	4	06:54:00
B0533	113.116516	23.465214	21.9154	12	06:51:00
B0534	113.270301	23.10473	21.9154	4	08:00:00
B0535	113.424431	23.125273	21.9154	3	08:00:00
B0536	114.050323	22.616991	21.9154	3	08:00:00
B0537	113.153265	23.467767	21.9154	11	06:57:00
B0538	113.411452	23.308687	21.9154	4	07:03:00
B0539	113.134428	23.007471	21.9154	8	08:00:00
B0540	113.865793	22.578875	21.6439	6	07:57:00
B0541	113.814188	22.754533	21.1757	2	07:54:00
B0542	113.97225	22.70931	21	3	08:00:00
B0543	113.668769	22.960403	20.9193	6	07:24:00
B0544	114.221429	22.660281	20.5801	6	08:00:00
B0545	113.010393	23.131021	20.4029	11	06:42:00
B0546	114.170494	22.84683	20.2945	6	06:39:00
B0547	113.80713	23.076161	20.2553	10	07:33:00
B0548	113.797326	23.038477	20.1144	9	07:45:00
B0549	113.736371	23.021185	20.0221	8	07:54:00
B0550	113.950727	22.987672	20	5	07:15:00
B0551	113.422087	23.133161	19.9231	3	08:00:00
B0552	114.350423	22.691007	19.9231	5	07:03:00
B0553	113.942915	22.683829	19.9231	3	08:00:00
B0554	113.473636	22.965728	19.9231	5	06:54:00
B0555	113.230019	23.404957	19.9231	8	07:18:00
B0556	113.827217	22.664515	19.9231	4	08:00:00
B0557	114.262472	22.699071	19.9231	7	07:33:00
B0558	113.229506	23.219338	19.9231	4	08:00:00
B0559	114.026688	22.537866	19.9231	3	08:00:00
B0560	113.913206	22.571144	19.9231	4	08:00:00
B0561	114.037147	22.532385	19.9231	2	08:00:00
B0562	113.60728	23.158235	19.9231	12	06:39:00
B0563	113.847029	22.80646	19.9231	3	07:39:00
B0564	113.811259	22.74242	19.9231	2	07:57:00
B0565	114.072487	22.609277	19.9231	3	08:00:00
B0566	114.138971	22.597208	19.9231	3	08:00:00
B0567	113.311626	23.075938	19.9231	4	08:00:00
B0568	113.161711	23.477391	19.9231	11	07:00:00
B0569	113.273758	23.194785	19.9231	4	08:00:00
B0570	114.061367	22.634382	19.9231	3	08:00:00
B0571	113.269593	23.131625	19.9231	4	08:00:00
B0572	113.940527	22.679075	19.9231	4	08:00:00
B0573	114.074406	22.540552	19.9231	3	08:00:00
B0574	114.15286	22.620184	19.9231	3	08:00:00
B0575	114.036315	22.678692	19.9231	3	08:00:00
B0576	113.281256	23.13176	19.9231	4	08:00:00
B0577	113.331857	23.105626	19.9231	4	08:00:00
B0578	113.2174	23.232252	19.9231	5	08:00:00
B0579	113.352783	23.250338	19.9231	4	08:00:00
B0580	114.136246	22.557327	19.9231	3	08:00:00
B0581	113.951052	22.684399	19.9231	3	08:00:00
B0582	114.144945	22.569903	19.9231	3	08:00:00
B0583	113.917479	22.649654	19.9231	3	08:00:00
B0584	113.235188	23.40065	19.9231	8	07:18:00
B0585	113.852766	22.756044	19.9231	3	08:00:00
B0586	113.585389	23.554402	19.9231	16	06:33:00
B0587	114.052425	22.650392	19.9231	3	08:00:00
B0588	113.60336	23.553982	19.9231	13	06:33:00
B0589	113.834037	22.727754	19.9231	3	08:00:00
B0590	114.235709	22.754612	19.9231	8	07:27:00
B0591	113.815489	22.736548	19.9231	2	08:00:00
B0592	113.266832	23.125736	19.9231	1	07:54:00
B0593	113.848492	22.603963	19.9231	5	08:00:00
B0594	113.232456	23.244184	19.9231	5	08:00:00
B0595	113.411627	23.279236	19.9231	2	07:42:00
B0596	113.265774	23.205494	19.9231	4	08:00:00
B0597	113.400313	23.12206	19.9231	3	08:00:00
B0598	113.314994	23.027846	19.9231	4	08:00:00
B0599	113.260177	23.242655	19.9231	4	08:00:00
B0600	113.308569	23.29632	19.9231	6	08:00:00
B0601	114.134081	22.567565	19.9231	3	08:00:00
B0602	113.594134	23.537496	19.9231	14	06:33:00
B0603	114.042737	22.631402	19.9231	2	08:00:00
B0604	114.136224	22.604214	19.9231	3	08:00:00
B0605	113.943851	22.607632	19.9231	4	08:00:00
B0606	113.634612	23.126541	19.9231	8	06:39:00
B0607	113.937591	22.512119	19.9231	5	08:00:00
B0608	114.068196	22.635546	19.9231	3	08:00:00
B0609	114.334521	22.69665	19.9231	6	07:06:00
B0610	113.367267	23.139733	19.9231	4	08:00:00
B0611	113.958801	22.58193	19.9231	4	08:00:00
B0612	114.028418	22.752829	19.9231	3	07:54:00
B0613	113.588452	23.15676	19.9231	4	06:45:00
B0614	114.081573	22.622402	19.9231	3	08:00:00
B0615	113.392069	23.049134	19.9231	3	08:00:00
B0616	113.83191	23.301305	19.9231	2	06:36:00
B0617	113.328849	23.140659	19.9231	4	08:00:00
B0618	113.912736	22.566256	19.9231	4	08:00:00
B0619	114.120194	22.614646	19.9231	3	08:00:00
B0620	114.059494	22.702251	19.9231	3	08:00:00
B0621	114.149724	22.614975	19.9231	3	08:00:00
B0622	113.171529	23.390261	19.9231	10	07:06:00
B0623	113.919056	22.520271	19.9231	5	08:00:00
B0624	113.795779	22.746363	19.9231	2	07:42:00
B0625	113.904839	22.568192	19.9231	4	08:00:00
B0626	113.299083	23.093532	19.9231	3	08:00:00
B0627	113.365212	23.302272	19.9231	5	07:45:00
B0628	113.408058	23.365917	19.9231	5	06:57:00
B0629	113.256442	23.189998	19.9231	4	08:00:00
B0630	114.087865	22.543198	19.9231	3	08:00:00
B0631	113.258991	23.12757	19.9231	4	08:00:00
B0632	113.300051	23.141658	19.9231	4	08:00:00
B0633	113.362061	23.253257	19.9231	4	08:00:00
B0634	113.247355	23.170584	19.9231	5	08:00:00
B0635	114.093831	22.703833	19.9231	3	08:00:00
B0636	114.018598	22.654378	19.9231	2	08:00:00
B0637	113.274925	23.181904	19.9231	4	08:00:00
B0638	114.10472	22.574853	19.9231	1	07:21:00
B0639	114.045171	22.609328	19.9231	2	08:00:00
B0640	113.428474	23.12484	19.9231	3	08:00:00
B0641	113.831826	22.682171	19.9231	3	07:54:00
B0642	114.149829	22.678585	19.9231	4	08:00:00
B0643	113.258924	23.09955	19.9231	3	08:00:00
B0644	113.275742	23.1273	19.9231	4	08:00:00
B0645	114.284897	22.695318	19.9231	8	07:30:00
B0646	114.118147	22.586047	19.9231	3	08:00:00
B0647	113.907786	22.791047	19.9231	3	07:51:00
B0648	113.268607	23.137667	19.9231	4	08:00:00
B0649	113.237932	23.101714	19.9231	4	08:00:00
B0650	113.30354	23.089531	19.9231	4	08:00:00
B0651	113.508461	22.981732	19.9231	6	06:45:00
B0652	113.899277	22.782427	19.9231	3	07:57:00
B0653	113.272456	23.306762	19.9231	7	07:54:00
B0654	113.429536	23.127909	19.9231	3	08:00:00
B0655	113.945186	22.68233	19.9231	3	08:00:00
B0656	113.798479	22.740512	19.9231	2	07:42:00
B0657	114.130842	22.612742	19.9231	3	08:00:00
B0658	113.26699	23.245183	19.9231	4	08:00:00
B0659	113.624005	23.288104	19.9231	7	06:33:00
B0660	113.915091	22.561428	19.9231	4	08:00:00
B0661	114.045759	22.648627	19.9231	2	08:00:00
B0662	113.30372	23.265167	19.9231	4	08:00:00
B0663	113.871288	22.731366	19.9231	3	08:00:00
B0664	113.263774	23.131497	19.9231	4	08:00:00
B0665	113.311527	23.291829	19.9231	4	08:00:00
B0666	113.209874	23.388053	19.9231	9	07:15:00
B0667	114.31471	22.726154	19.9231	7	07:21:00
B0668	113.83535	22.724083	19.9231	3	08:00:00
B0669	114.193002	22.641265	19.9231	5	08:00:00
B0670	113.387319	23.168946	19.9231	3	08:00:00
B0671	113.882517	22.779356	19.9231	3	08:00:00
B0672	114.363229	22.694786	19.9231	4	07:03:00
B0673	113.291745	23.237748	19.9231	4	08:00:00
B0674	113.329537	22.935688	19.9231	4	07:30:00
B0675	113.262563	23.177908	19.9231	4	08:00:00
B0676	113.927531	22.580536	19.9231	4	08:00:00
B0677	113.286347	23.013819	19.9231	4	08:00:00
B0678	113.248435	23.288	19.9231	6	08:00:00
B0679	113.825901	22.754333	19.9231	2	08:00:00
B0680	113.240517	23.193002	19.9231	5	08:00:00
B0681	113.901022	22.755268	19.9231	3	08:00:00
B0682	114.125167	22.585088	19.9231	3	08:00:00
B0683	113.394102	23.136657	19.9231	3	08:00:00
B0684	113.288356	23.128267	19.9231	1	08:00:00
B0685	113.187407	23.076328	19.9231	5	08:00:00
B0686	113.38467	23.139008	19.9231	3	08:00:00
B0687	113.857353	22.60748	19.9231	5	08:00:00
B0688	113.318613	23.048494	19.9231	3	08:00:00
B0689	113.45262	23.103755	19.9231	3	08:00:00
B0690	113.868736	22.735653	19.9231	3	08:00:00
B0691	113.284901	23.110975	19.9231	3	08:00:00
B0692	113.568156	23.127649	19.9231	2	07:00:00
B0693	113.495516	23.170743	19.9231	2	07:36:00
B0694	113.923499	22.546207	19.9231	5	08:00:00
B0695	113.934592	22.647318	19.9231	3	08:00:00
B0696	113.154206	23.361475	19.9231	10	06:54:00
B0697	113.215376	23.164795	19.9231	5	08:00:00
B0698	113.252196	23.124025	19.9231	4	08:00:00
B0699	114.153114	22.632325	19.9231	4	08:00:00
B0700	113.508727	23.154271	19.9231	2	07:24:00
B0701	113.929849	22.690644	19.9231	3	08:00:00
B0702	114.00616	22.699048	19.9231	2	08:00:00
B0703	113.340246	23.082555	19.9231	4	08:00:00
B0704	114.017535	22.738389	19.9231	3	08:00:00
B0705	113.278725	23.224812	19.9231	4	08:00:00
B0706	113.302796	23.340888	19.9231	5	07:30:00
B0707	114.042832	22.624755	19.9231	2	08:00:00
B0708	114.228322	22.70128	19.9231	1	06:45:00
B0709	113.343921	23.033092	19.9231	4	08:00:00
B0710	113.938853	22.639714	19.9231	3	08:00:00
B0711	113.932075	22.786051	19.9231	3	07:30:00
B0712	113.953527	22.558162	19.9231	4	08:00:00
B0713	114.199652	22.642813	19.9231	5	08:00:00
B0714	113.308408	23.341603	19.9231	5	07:30:00
B0715	114.146998	22.555692	19.9231	1	07:09:00
B0716	114.003967	22.693729	19.9231	2	08:00:00
B0717	114.047006	22.752358	19.9231	3	07:45:00
B0718	113.330912	23.014123	19.9231	4	08:00:00
B0719	113.318917	23.030732	19.9231	4	08:00:00
B0720	113.326654	23.151654	19.9231	4	08:00:00
B0721	113.418898	23.129766	19.9231	3	08:00:00
B0722	113.266661	23.180843	19.9231	4	08:00:00
B0723	113.341028	23.018796	19.9231	4	08:00:00
B0724	113.286409	23.130774	19.9231	4	08:00:00
B0725	113.920649	22.580654	19.9231	4	08:00:00
B0726	114.090291	22.708679	19.9231	3	08:00:00
B0727	113.257362	23.16337	19.9231	4	08:00:00
B0728	113.354538	23.12316	19.9231	1	08:00:00
B0729	113.826622	22.69621	19.9231	3	07:48:00
B0730	114.259536	22.756527	19.9231	8	07:24:00
B0731	113.403471	22.966895	19.9231	2	07:42:00
B0732	113.363538	23.126749	19.9231	4	08:00:00
B0733	113.686901	23.508004	19.9231	14	06:33:00
B0734	114.07134	22.731757	19.9231	3	08:00:00
B0735	114.027799	22.536229	19.9231	3	08:00:00
B0736	113.615273	23.531128	19.9231	14	06:33:00
B0737	113.271795	23.093789	19.9231	1	07:51:00
B0738	114.125143	22.698637	19.9231	3	08:00:00
B0739	114.089857	22.706283	19.9231	3	08:00:00
B0740	113.866064	22.774768	19.9231	3	08:00:00
B0741	113.837129	22.679928	19.9231	4	07:57:00
B0742	114.304924	22.728433	19.9231	7	07:27:00
B0743	113.974087	22.54748	19.9231	4	08:00:00
B0744	113.365235	23.062979	19.9231	3	08:00:00
B0745	114.064577	22.607519	19.9231	3	08:00:00
B0746	114.008872	22.673135	19.9231	2	08:00:00
B0747	113.852383	23.284708	19.9231	2	06:36:00
B0748	113.330951	23.020387	19.9231	4	08:00:00
B0749	114.043842	22.740158	19.9231	3	08:00:00
B0750	114.287038	22.73341	19.9231	7	07:24:00
B0751	113.949325	22.524376	19.9231	4	08:00:00
B0752	114.067836	22.534015	19.9231	3	08:00:00
B0753	113.933072	22.789535	19.9231	3	07:24:00
B0754	113.919227	22.722281	19.9231	3	08:00:00
B0755	113.340249	23.09882	19.9231	3	08:00:00
B0756	113.404252	23.128006	19.9231	3	08:00:00
B0757	113.399401	23.049124	19.9231	3	08:00:00
B0758	114.114036	22.687897	19.9231	3	08:00:00
B0759	113.353567	23.022658	19.9231	4	08:00:00
B0760	114.231645	22.645555	19.9231	6	08:00:00
B0761	114.021881	22.638425	19.9231	2	08:00:00
B0762	113.977755	22.547653	19.9231	4	08:00:00
B0763	113.23289	23.40466	19.9231	8	07:18:00
B0764	114.070865	22.53251	19.9231	3	08:00:00
B0765	113.349263	22.938598	19.9231	4	07:30:00
B0766	113.83187	22.70193	19.9231	3	08:00:00
B0767	113.830218	23.279593	19.9231	2	06:36:00
B0768	114.031314	22.676134	19.9231	2	08:00:00
B0769	114.157752	22.626184	19.9231	4	08:00:00
B0770	113.331828	23.168598	19.9231	4	08:00:00
B0771	113.242859	23.183208	19.9231	5	08:00:00
B0772	113.940583	22.676906	19.9231	3	08:00:00
B0773	113.212429	23.401581	19.9231	9	07:15:00
B0774	113.626196	23.114422	19.9231	8	06:39:00
B0775	113.924318	22.538407	19.9231	5	08:00:00
B0776	113.820502	22.710917	19.9231	2	07:57:00
B0777	114.168494	22.618443	19.9231	3	08:00:00
B0778	113.382545	23.220429	19.9231	3	08:00:00
B0779	114.269511	22.729748	19.9231	7	07:27:00
B0780	113.433893	22.978106	19.9231	4	07:18:00
B0781	113.238996	23.084767	19.9231	4	08:00:00
B0782	113.260304	23.203614	19.9231	4	08:00:00
B0783	113.401779	23.121292	19.9231	3	08:00:00
B0784	114.019498	22.551115	19.9231	3	08:00:00
B0785	114.319532	22.712053	19.9231	7	07:24:00
B0786	114.134689	22.552028	19.9231	3	08:00:00
B0787	113.23245	23.082187	19.9231	1	07:15:00
B0788	113.805277	22.762867	19.9231	2	07:51:00
B0789	113.341251	23.044102	19.9231	3	08:00:00
B0790	114.118522	22.625556	19.9231	3	08:00:00
B0791	113.685956	23.639637	19.9231	25	06:33:00
B0792	114.279051	22.709856	19.9231	7	07:30:00
B0793	113.283064	23.108546	19.9231	1	08:00:00
B0794	114.400805	22.745954	19.9231	6	06:42:00
B0795	113.928555	22.516794	19.9231	5	08:00:00
B0796	113.293311	23.148217	19.9231	1	08:00:00
B0797	113.315198	23.070767	19.9231	4	08:00:00
B0798	114.13561	22.55693	19.9231	1	07:12:00
B0799	113.822878	22.778588	19.9231	2	07:54:00
B0800	114.032724	22.622372	19.9231	2	08:00:00
B0801	114.096624	22.549686	19.9231	3	08:00:00
B0802	113.251466	23.284194	19.9231	4	08:00:00
B0803	114.113317	22.66355	19.9231	3	08:00:00
B0804	113.467281	23.131877	19.9231	2	08:00:00
B0805	113.944084	22.679938	19.9231	3	08:00:00
B0806	113.90617	22.779912	19.9231	3	08:00:00
B0807	113.923425	22.759359	19.9231	3	08:00:00
B0808	113.305572	23.373447	19.9231	6	07:24:00
B0809	114.038863	22.656834	19.9231	2	08:00:00
B0810	113.38756	23.172054	19.9231	3	08:00:00
B0811	113.382687	23.216805	19.9231	3	08:00:00
B0812	113.313271	22.997366	19.9231	4	08:00:00
B0813	113.215426	23.164808	19.9231	5	08:00:00
B0814	113.378083	22.958694	19.9231	3	07:42:00
B0815	114.009748	22.64647	19.9231	1	07:06:00
B0816	113.39024	23.168364	19.9231	3	08:00:00
B0817	113.295469	23.223223	19.9231	4	08:00:00
B0818	114.055684	22.525774	19.9231	3	08:00:00
B0819	114.057298	22.66124	19.9231	3	08:00:00
B0820	113.396439	23.197384	19.9231	3	08:00:00
B0821	113.615803	23.12836	19.9231	7	06:39:00
B0822	113.253212	23.12486	19.9231	4	08:00:00
B0823	113.375663	23.103519	19.9231	3	08:00:00
B0824	113.348035	22.926225	19.9231	5	07:24:00
B0825	113.813455	22.742155	19.9231	2	08:00:00
B0826	114.178992	22.566204	19.9231	3	08:00:00
B0827	113.227189	23.16291	19.9231	5	08:00:00
B0828	113.849567	22.721231	19.9231	3	08:00:00
B0829	113.267766	23.156647	19.9231	4	08:00:00
B0830	113.555107	23.113143	19.9231	1	07:12:00
B0831	114.063042	22.57103	19.9231	3	08:00:00
B0832	114.301889	22.735161	19.9231	7	07:27:00
B0833	113.908594	22.555127	19.9231	4	08:00:00
B0834	113.460672	23.184956	19.9231	3	08:00:00
B0835	113.845671	23.295999	19.9231	2	06:36:00
B0836	113.303712	23.270543	19.9231	4	08:00:00
B0837	113.924539	22.538329	19.9231	5	08:00:00
B0838	114.029399	22.642307	19.9231	2	08:00:00
B0839	113.393033	23.01609	19.9231	3	08:00:00
B0840	113.385506	23.171037	19.9231	3	08:00:00
B0841	113.539775	22.800386	19.9231	14	06:33:00
B0842	113.801039	22.700297	19.9231	2	07:33:00
B0843	113.256467	23.261005	19.9231	5	08:00:00
B0844	113.270582	23.091569	19.9231	4	08:00:00
B0845	114.130825	22.663852	19.9231	3	08:00:00
B0846	113.915323	22.77973	19.9231	3	07:54:00
B0847	113.846842	22.756618	19.9231	3	08:00:00
B0848	113.869264	22.64224	19.9231	3	08:00:00
B0849	113.247408	23.084662	19.9231	4	08:00:00
B0850	114.145883	22.584579	19.9231	3	08:00:00
B0851	113.890185	22.787472	19.9231	2	07:57:00
B0852	113.960953	22.586445	19.9231	4	08:00:00
B0853	113.944954	22.678681	19.9231	3	08:00:00
B0854	113.361607	23.248745	19.9231	4	08:00:00
B0855	113.799259	22.6972	19.9231	2	07:24:00
B0856	113.537448	23.09451	19.9231	2	07:15:00
B0857	113.386125	23.130577	19.9231	3	08:00:00
B0858	113.370849	22.954478	19.9231	3	07:39:00
B0859	113.828809	22.676292	19.9231	4	08:00:00
B0860	113.834508	22.784529	19.9231	2	07:54:00
B0861	114.222082	22.655615	19.9231	6	08:00:00
B0862	114.08679	22.54097	19.9231	3	08:00:00
B0863	113.362741	22.938138	19.9231	3	07:30:00
B0864	113.245933	23.173079	19.9231	5	08:00:00
B0865	113.948302	22.586528	19.9231	4	08:00:00
B0866	113.817014	22.762379	19.9231	2	07:57:00
B0867	113.868431	22.810214	19.9231	2	07:33:00
B0868	113.995329	22.597324	19.9231	3	08:00:00
B0869	113.390831	23.168041	19.9231	3	08:00:00
B0870	113.250874	23.190597	19.9231	4	08:00:00
B0871	113.835972	23.287881	19.9231	2	06:36:00
B0872	114.230887	22.677101	19.9231	6	07:57:00
B0873	113.456471	23.108864	19.9231	3	08:00:00
B0874	113.233157	23.386228	19.9231	8	07:21:00
B0875	113.339694	23.042904	19.9231	4	08:00:00
B0876	113.327238	23.442247	19.9231	4	06:57:00
B0877	114.043372	22.619962	19.9231	2	08:00:00
B0878	113.86914	22.642208	19.9231	3	08:00:00
B0879	113.253969	23.191428	19.9231	4	08:00:00
B0880	114.003932	22.68864	19.9231	2	08:00:00
B0881	114.125041	22.551636	19.9231	1	07:12:00
B0882	113.285162	23.124957	19.9231	1	08:00:00
B0883	113.812878	22.734044	19.9231	2	07:57:00
B0884	113.911396	22.736067	19.9231	2	08:00:00
B0885	113.907008	22.759419	19.9231	3	08:00:00
B0886	113.281205	23.241216	19.9231	4	08:00:00
B0887	113.944985	22.690289	19.9231	3	08:00:00
B0888	113.284026	23.107343	19.9231	1	08:00:00
B0889	113.186345	23.470746	19.9231	10	07:09:00
B0890	113.307791	23.238645	19.9231	4	08:00:00
B0891	113.258174	23.124216	19.9231	4	08:00:00
B0892	113.291914	23.229363	19.9231	4	08:00:00
B0893	113.940969	22.548557	19.9231	5	08:00:00
B0894	113.440314	23.162649	19.9231	2	08:00:00
B0895	113.372148	23.204412	19.9231	3	08:00:00
B0896	113.300917	23.110531	19.9231	1	08:00:00
B0897	114.005421	22.553436	19.9231	1	07:09:00
B0898	113.411019	23.124737	19.9231	3	08:00:00
B0899	113.934727	22.513896	19.9231	5	08:00:00
B0900	113.271012	23.11221	19.9231	4	08:00:00
B0901	114.179201	22.567904	19.9231	3	08:00:00
B0902	113.550662	23.14151	19.9231	2	07:06:00
B0903	113.930947	22.579349	19.9231	4	08:00:00
B0904	113.402232	22.946099	19.9231	3	07:30:00
B0905	113.422985	23.110309	19.9231	3	08:00:00
B0906	113.717294	23.414427	19.9231	7	06:30:00
B0907	114.042056	22.607706	19.9231	2	08:00:00
B0908	114.027775	22.744411	19.9231	3	08:00:00
B0909	114.013122	22.658557	19.9231	2	08:00:00
B0910	113.244812	23.176911	19.9231	1	07:48:00
B0911	113.23236	23.140153	19.9231	5	08:00:00
B0912	113.35024	22.953789	19.9231	3	07:36:00
B0913	113.330808	23.087559	19.9231	4	08:00:00
B0914	113.234368	23.150449	19.9231	5	08:00:00
B0915	113.279275	23.075933	19.9231	4	08:00:00
B0916	113.300112	23.141711	19.9231	4	08:00:00
B0917	113.853538	22.743096	19.9231	3	08:00:00
B0918	113.341465	23.19419	19.9231	4	08:00:00
B0919	113.302792	23.292706	19.9231	6	08:00:00
B0920	114.021914	22.669292	19.9231	2	08:00:00
B0921	114.043661	22.645539	19.9231	2	08:00:00
B0922	114.089125	22.689654	19.9231	3	08:00:00
B0923	113.272624	23.197087	19.9231	4	08:00:00
B0924	114.131808	22.608405	19.9231	3	08:00:00
B0925	113.311327	23.161889	19.9231	4	08:00:00
B0926	113.803356	22.762261	19.9231	2	07:48:00
B0927	113.932282	22.762335	19.9231	2	08:00:00
B0928	113.265481	23.197231	19.9231	4	08:00:00
B0929	113.952992	22.796075	19.9231	3	07:09:00
B0930	113.664926	23.176051	19.9231	17	06:30:00
B0931	113.349043	23.147242	19.9231	4	08:00:00
B0932	113.433006	23.143869	19.9231	3	08:00:00
B0933	113.306788	23.279898	19.9231	4	08:00:00
B0934	113.889285	22.604255	19.9231	4	08:00:00
B0935	114.503161	22.57019	19.9231	1	06:33:00
B0936	113.399145	23.067267	19.9231	3	08:00:00
B0937	113.788603	22.697286	19.9231	2	07:24:00
B0938	113.857615	22.753515	19.9231	3	08:00:00
B0939	113.792718	22.7529	19.9231	2	07:42:00
B0940	113.338308	22.967507	19.9231	3	07:45:00
B0941	113.346537	23.063067	19.9231	3	08:00:00
B0942	113.798991	22.694308	19.9231	2	07:21:00
B0943	113.892801	22.807539	19.9231	3	07:33:00
B0944	113.338695	23.137376	19.9231	4	08:00:00
B0945	113.374881	23.202991	19.9231	3	08:00:00
B0946	113.226914	23.116361	19.9231	4	08:00:00
B0947	113.938755	22.501452	19.9231	5	08:00:00
B0948	114.100123	22.731251	19.9231	3	08:00:00
B0949	114.38671	22.736324	19.9231	4	06:51:00
B0950	113.249584	23.47321	19.9231	9	07:09:00
B0951	113.308813	23.089764	19.9231	4	08:00:00
B0952	113.388964	22.789134	19.9231	24	06:36:00
B0953	113.914864	22.779628	19.9231	3	07:57:00
B0954	114.047236	22.69716	19.9231	3	08:00:00
B0955	113.392335	23.355278	19.9231	3	07:09:00
B0956	113.334099	23.208776	19.9231	4	08:00:00
B0957	113.216845	23.389134	19.9231	8	07:15:00
B0958	113.579964	23.138844	19.9231	3	06:57:00
B0959	113.337859	23.047007	19.9231	3	08:00:00
B0960	113.263381	23.202989	19.9231	1	07:42:00
B0961	113.714935	23.179264	19.9231	11	06:33:00
B0962	114.046901	22.616995	19.9231	1	07:21:00
B0963	113.379857	22.954901	19.9231	3	07:39:00
B0964	114.010378	22.682951	19.9231	2	08:00:00
B0965	114.074426	22.661587	19.9231	3	08:00:00
B0966	114.045091	22.568124	19.9231	2	08:00:00
B0967	113.449036	23.113131	19.9231	3	08:00:00
B0968	113.86968	22.585884	19.9231	4	08:00:00
B0969	113.386783	23.134618	19.9231	3	08:00:00
B0970	113.322854	22.985368	19.9231	4	08:00:00
B0971	113.239899	23.476614	19.9231	9	07:09:00
B0972	113.907313	22.580875	19.9231	4	08:00:00
B0973	113.254495	23.12403	19.9231	4	08:00:00
B0974	113.592978	23.5314	19.9231	14	06:33:00
B0975	113.84264	22.70298	19.9231	2	08:00:00
B0976	114.076399	22.643898	19.9231	3	08:00:00
B0977	114.238248	22.66513	19.9231	7	07:48:00
B0978	113.889537	22.788478	19.9231	2	07:57:00
B0979	113.38727	23.169018	19.9231	3	08:00:00
B0980	114.064351	22.708088	19.9231	3	08:00:00
B0981	113.364511	23.118132	19.9231	3	08:00:00
B0982	113.912015	22.755773	19.9231	3	08:00:00
B0983	114.118359	22.616425	19.9231	3	08:00:00
B0984	113.957013	22.590953	19.9231	4	08:00:00
B0985	113.237874	23.30995	19.9231	7	07:42:00
B0986	114.034685	22.678822	19.9231	3	08:00:00
B0987	113.949363	22.524293	19.9231	4	08:00:00
B0988	113.948254	22.695136	19.9231	3	08:00:00
B0989	113.238583	23.474501	19.9231	9	07:09:00
B0990	114.110719	22.56647	19.9231	3	08:00:00
B0991	113.32869	23.27411	19.9231	4	08:00:00
B0992	114.299771	22.725041	19.9231	7	07:30:00
B0993	113.283207	22.964123	19.9231	3	07:45:00
B0994	114.008433	22.659687	19.9231	2	08:00:00
B0995	113.364742	22.946646	19.9231	3	07:30:00
B0996	113.418224	23.11545	19.9231	1	07:30:00
B0997	113.815392	22.695095	19.9231	2	07:39:00
B0998	113.850591	22.770166	19.9231	3	08:00:00
B0999	113.279169	23.137149	19.9231	4	08:00:00
B1000	113.926536	22.566717	19.9231	5	08:00:00
B1001	113.360372	22.940616	19.9231	3	07:30:00
B1002	113.895248	22.498771	19.9231	5	08:00:00
B1003	114.081248	22.77798	19.9231	6	06:54:00
B1004	113.91974	23.000144	19.9231	7	07:15:00
B1005	113.741026	22.805936	19.9231	2	07:21:00
B1006	114.118197	22.743062	19.9231	4	07:39:00
B1007	113.816181	22.903224	19.9231	6	06:57:00
B1008	113.74753	22.804772	19.9231	2	07:24:00
B1009	113.70557	22.969322	19.9231	7	07:54:00
B1010	113.982372	22.979086	19.9231	4	07:18:00
B1011	113.812394	22.803661	19.9231	2	07:33:00
B1012	113.928423	23.022548	19.9231	7	07:06:00
B1013	113.799767	22.823812	19.9231	2	07:15:00
B1014	114.067428	22.77245	19.9231	5	07:00:00
B1015	113.625489	22.938265	19.9231	5	07:00:00
B1016	113.751863	22.778125	19.9231	2	07:42:00
B1017	114.102635	22.802223	19.9231	6	06:48:00
B1018	113.631691	22.925	19.9231	5	07:09:00
B1019	114.090852	22.841605	19.9231	6	06:54:00
B1020	113.826767	22.891166	19.9231	4	07:09:00
B1021	114.16965	22.700646	19.9231	4	08:00:00
B1022	113.662486	22.95593	19.9231	5	07:27:00
B1023	113.911108	22.954645	19.9231	6	07:09:00
B1024	113.760692	22.795295	19.9231	2	07:36:00
B1025	113.767028	23.083141	19.9231	10	07:36:00
B1026	113.874529	23.101657	19.9231	12	07:09:00
B1027	114.037365	22.926463	19.9231	5	07:03:00
B1028	113.837293	22.93	19.9231	9	07:00:00
B1029	114.095352	22.877114	19.9231	7	06:57:00
B1030	114.177666	22.709582	19.9231	4	08:00:00
B1031	114.007398	22.886224	19.9231	6	07:00:00
B1032	113.784079	23.003847	19.9231	10	07:42:00
B1033	113.87697	22.993739	19.9231	12	07:12:00
B1034	113.682839	22.815683	19.9231	2	06:54:00
B1035	113.824912	22.879447	19.9231	3	07:09:00
